4.212345,2.447430
3.520069,3.292241
4.427151,1.281072
6.367878,0.922916
4.481573,3.703085
6.066897,3.540780
9.304176,3.559362
4.098058,2.753862
4.872290,4.226040
6.270248,1.207200
6.335481,2.831138
8.096127,2.893977
4.009247,2.762589
4.928107,2.267911
7.523098,2.411514
4.705845,0.488214
5.387241,4.198475
6.715845,1.997590
5.122502,1.573626
6.431999,5.074344
5.653172,4.611750
7.563829,3.931598
1.944162,0.613718
8.148520,0.518259
4.358828,0.034976
3.641530,1.494354
2.364450,2.541145
4.459331,2.911958
4.952678,3.429712
2.638455,2.782979
6.156880,2.262757
3.821588,1.483048
5.805029,2.834496
4.277190,3.575329
6.278331,4.015466
6.004652,2.240271
7.464921,4.382821
6.244031,1.512163
6.045428,1.986791
4.242530,1.259197
5.308608,3.562067
4.058379,5.301967
3.613485,3.686181
8.081013,1.154628
5.889114,2.925821
5.695270,6.138743
5.645257,4.182493
8.101148,4.585947
5.174682,1.986300
3.570952,2.179587
4.958713,6.596363
2.818814,2.185964
6.315718,2.473355
5.131412,0.916429
2.938369,2.651784
3.812231,1.833728
5.722683,2.602635
4.604779,1.450356
4.131254,3.111774
5.963201,4.502360
3.297088,6.332201
5.369479,0.412898
4.227133,3.428882
4.473667,4.612641
3.475003,3.676096
2.576789,1.803719
4.749425,2.481082
3.570757,0.958798
4.650463,2.521656
6.438377,2.441644
4.320196,1.244823
2.095609,3.933455
6.025900,0.227548
5.889045,2.386850
2.754468,1.260234
4.485026,5.561349
4.026846,3.828581
5.552546,4.837076
4.431093,4.794658
5.277466,4.195884
6.084460,4.730740
2.635133,1.929120
4.037834,0.901181
5.636753,2.704127
1.677812,1.661764
6.015990,1.612317
5.646366,4.285365
9.756256,3.281237
6.257584,3.256899
7.161181,3.331239
4.995776,2.632617
4.924333,2.925669
4.659131,2.360263
5.388047,4.394249
7.349488,3.389437
4.756042,4.704429
7.827124,3.418832
2.597517,2.991376
7.310208,3.794046
3.759401,0.661543
5.208958,5.403307
4.492538,1.976286
5.496442,4.889210
3.397913,5.033278
3.074271,3.757359
3.365178,5.075887
4.783512,3.930568
6.870890,2.186943
5.483467,5.400523
3.277649,4.437784
2.760963,1.227816
5.020529,4.934094
5.000576,0.924264
5.216725,0.365793
5.541727,4.425344
2.641995,2.828992
4.343709,3.320598
3.444122,2.596018
0.832868,2.133754
3.605269,2.987906
3.074018,3.770906
6.336073,4.273693
7.409363,1.422392
6.053997,3.113763
5.020697,4.189405
6.472746,0.569006
3.861760,2.189804
-0.053132,0.824629
4.010659,2.025765
4.214962,3.507154
3.849184,2.844035
2.954201,4.120374
4.478416,2.979571
5.264961,3.647799
8.692753,1.845045
4.695241,2.777767
6.284523,2.318133
5.228626,2.635194
7.939738,3.845422
4.799520,5.225392
6.424444,3.739462
6.893432,3.861726
6.244103,2.853682
4.565913,3.435257
6.822255,4.592236
7.017802,2.176672
3.528705,2.346753
5.838190,-0.553918
4.428744,1.517803
4.385886,1.736686
3.840710,4.399343
5.822687,2.395396
8.525133,1.885261
4.534746,0.731156
7.702672,1.496017
3.716051,4.690786
1.697776,1.027655
6.868320,5.205684
6.080652,0.056039
5.261357,4.303277
6.682098,1.016357
4.254330,4.776544
1.130059,2.001442
4.155475,2.557102
5.746992,6.716813
4.247543,1.107626
4.239350,1.783039
5.382972,3.245818
10.651433,3.802892
1.211607,2.831469
6.845028,5.008805
5.130638,3.125893
6.314818,0.536143
5.937769,4.594028
0.396144,1.358387
6.898239,3.312579
3.889559,2.921016
6.535800,5.414407
3.834862,3.656274
4.325914,3.049661
2.344754,4.646861
2.254753,3.353503
1.727326,4.048883
2.741089,3.173033
6.348796,5.190035
6.223260,1.552410
0.128544,4.110928
3.806198,3.715938
5.095737,5.357553
1.049516,2.797483
7.048253,1.484292
4.439356,2.777315
-1.302869,-0.045967
-2.108863,1.250969
0.898671,2.440658
-0.979270,0.819755
-0.724406,0.866737
4.231360,-0.745947
2.365207,-0.502468
2.631881,-0.978263
1.351423,-0.186557
3.607944,-1.940366
-0.194295,-1.571938
4.862857,-2.339116
4.712204,-2.276549
3.087879,-2.089628
1.604947,-1.381385
4.006921,-1.310967
3.344397,-1.885010
3.142641,-1.607314
4.403006,-1.974153
5.072862,-1.407839
1.046870,-2.374247
4.109573,-2.201516
3.210036,-2.718526
2.267564,-1.775535
1.030868,-2.146539
2.281382,-2.786002
3.374309,-1.635792
3.768947,-2.412564
3.207626,-2.179783
0.185961,-1.850092
1.562433,-2.030319
5.330045,-2.900415
5.297696,-2.105816
5.462788,-3.087209
6.208447,-2.649498
2.560402,-1.882628
4.722174,-1.567197
1.602786,-2.663676
1.683475,-2.529383
3.262853,-2.608840
2.899752,-2.701207
2.944457,-2.190383
3.786907,-2.153931
2.026667,-1.648592
0.360260,-1.808027
4.744389,-2.007064
3.846756,-1.999079
4.190556,-2.207157
5.478501,-1.080392
5.351431,-2.770707
1.013275,-1.498582
0.581294,-2.549517
2.418196,-2.161460
2.735407,-2.151387
4.525235,-2.563941
2.044065,-1.898695
4.564207,-2.258620
1.133932,-2.341973
3.509288,-2.378627
2.063225,-2.361892
2.993263,-2.224800
3.122374,-1.364519
0.943048,-1.821148
-0.110429,-2.466306
5.553011,-1.944080
8.557599,-0.643828
8.312615,0.068978
6.599626,-2.158893
9.461841,-1.326201
9.147211,-1.844298
8.206190,-0.625814
9.779509,-1.201777
7.063921,-1.554202
9.134573,-1.906594
10.541195,-1.825623
9.666339,-1.574354
6.336825,-2.231955
8.386651,-1.581726
10.487382,-2.195169
8.480485,-1.253960
8.248748,-1.993152
11.108400,-2.643620
9.509531,-1.717139
7.980862,-1.898827
7.923465,-1.625289
9.560197,-2.490312
6.771847,-2.090341
9.840212,-2.641487
8.594800,-2.629850
8.951841,-1.674996
8.039193,-1.137536
7.988408,-2.601733
10.470961,-3.203240
8.423952,-2.045675
10.561891,-2.105645
9.897145,-2.110182
6.442281,-2.199811
11.160633,-1.980163
9.566862,-1.935990
8.414032,-1.395995
8.452864,-1.764746
9.110737,-1.851310
6.639898,-2.442907
7.612433,-2.037032
9.188845,-1.458457
10.570758,-1.941245
7.820089,-2.160372
8.221482,-2.168465
9.056608,-1.975736
6.691955,-1.973840
8.069054,-1.855851
7.462837,-3.013561
9.539722,-1.663349
6.837171,-2.347977
13.849092,-2.279842
16.136779,-1.924255
13.255160,-1.946864
12.277633,-2.439603
14.087461,-1.341894
11.826480,-1.945322
13.659839,-1.651214
12.634945,-1.913811
13.772141,-1.742339
13.005054,-1.500132
15.477309,-2.614474
13.648835,-2.047366
16.313811,-1.595957
16.458612,-1.918961
12.651588,-2.531920
12.921351,-2.269704
11.754908,-2.617244
13.348062,-2.546382
14.085017,-1.384257
12.296642,-1.808806
13.157475,-1.783530
13.685740,-2.382830
13.133033,-0.889237
15.323915,-1.927883
13.914180,-1.751803
13.185482,-2.698844
12.107382,-2.113193
15.202040,-1.928013
11.988281,-2.524278
14.510218,-1.387415
13.620451,-2.568557
13.869823,-2.340137
16.602733,-2.064709
16.786139,-2.416062
12.123972,-1.698991
-3.813231,-1.773040
-2.404732,-1.375410
-2.512465,-1.651208
-2.278897,-1.876046
-5.555601,-1.960370
-3.705928,-2.558309
-2.596128,-1.707613
-1.492130,-2.539217
-2.548644,-1.301269
-2.731148,-0.118524
-1.853398,0.108587
20.408547,-2.684683
20.173925,-2.359599
-5.725150,4.005214
-5.570206,5.162310
-7.801689,5.720855
-5.185242,3.181713
-4.800114,3.440329
-5.883924,1.782655
-5.731409,4.130645
-3.425825,1.915506
-8.571037,7.759829
-6.739874,6.563180
-6.904199,7.194544
-5.922390,4.995666
-6.248050,5.989345
-3.935429,4.807173
-6.699175,4.864738
-4.025196,4.563292
-6.036712,-0.432394
-6.891338,1.208053
-3.758609,1.883274
-5.137576,4.505496
-4.411319,5.279116
-6.771853,1.139706
-7.182203,5.442276
-5.960855,3.873455
-4.399071,3.323538
-4.861711,5.715822
-5.634838,4.171841
-6.414234,5.054699
-5.317115,4.185812
-7.094217,5.308257
-5.505358,5.631649
-6.260009,5.748397
-9.066833,1.655388
-6.333833,2.642014
-5.698356,6.326707
-6.185854,6.377677
-6.393447,7.271492
-5.550047,5.944996
-6.606773,5.891867
-4.016148,1.292409
-4.903520,5.079796
-5.929848,5.736356
-4.305254,3.703032
-4.674579,2.220516
-5.569697,4.430809
-5.356465,4.657844
-5.146081,2.604932
-6.215808,3.430549
-7.494528,5.430819
-4.217011,0.432768
-5.625574,3.721640
-8.360202,-2.638418
-4.492276,16.248776
